,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,roi
476,70,2014-03-14,Need for Speed,66000000,43568507,194169619,tt2369135,Need for Speed,Need for Speed,2014,132.0,"['Action', 'Crime', 'Thriller']",6.5,154909,2.9419639242424243
477,72,2000-12-15,What Women Want,65000000,182805123,374105123,tt1667150,What Women Want,Wo zhi nv ren xin,2011,116.0,"['Comedy', 'Romance', 'Sci-Fi']",5.6,1152,5.755463430769231
478,73,2012-11-09,Lincoln,65000000,182207973,273346281,tt0443272,Lincoln,Lincoln,2012,150.0,"['Biography', 'Drama', 'History']",7.4,228701,4.2053274
479,74,2002-03-15,Ice Age,65000000,176387405,386116343,tt4418168,Ice Age,Asre Yakhbandan,2015,106.0,"['Crime', 'Drama', 'Family']",6.2,754,5.940251430769231
480,77,2018-07-13,Hotel Transylvania 3: Summer Vacation,65000000,167500092,527079962,tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,2018,97.0,"['Adventure', 'Animation', 'Comedy']",6.3,42299,8.108922492307693
481,82,2014-12-25,Unbroken,65000000,115637895,163527824,tt1809398,Unbroken,Unbroken,2014,137.0,"['Biography', 'Drama', 'Sport']",7.2,129981,2.515812676923077
482,84,2010-11-05,Due Date,65000000,100539043,211739043,tt1231583,Due Date,Due Date,2010,95.0,"['Adventure', 'Comedy']",6.5,303523,3.2575237384615385
483,89,2014-12-19,Annie,65000000,85911262,139829625,tt1823664,Annie,Annie,2014,118.0,"['Comedy', 'Drama', 'Family']",5.3,31241,2.151225
484,94,2000-07-07,The Kid,65000000,69688384,69688384,tt1371160,The Kid,The Kid,2010,111.0,['Drama'],6.9,1206,1.0721289846153845
485,94,2000-07-07,The Kid,65000000,69688384,69688384,tt3439758,The Kid,The Kid,2015,49.0,"['Comedy', 'Drama', 'Family']",6.4,16,1.0721289846153845
486,94,2000-07-07,The Kid,65000000,69688384,69688384,tt4975920,The Kid,The Kid,2019,100.0,"['Biography', 'Drama', 'Western']",6.0,1573,1.0721289846153845
487,96,2012-05-16,The Dictator,65000000,59650222,180148897,tt1645170,The Dictator,The Dictator,2012,83.0,['Comedy'],6.4,250976,2.7715214923076923
488,98,2012-02-17,This Means War,65000000,54760791,156974557,tt1596350,This Means War,This Means War,2012,103.0,"['Action', 'Comedy', 'Romance']",6.3,167438,2.4149931846153847
489,99,2015-02-27,Focus,65000000,53862963,168065700,tt2381941,Focus,Focus,2015,105.0,"['Comedy', 'Crime', 'Drama']",6.6,192147,2.585626153846154
490,99,2015-02-27,Focus,65000000,53862963,168065700,tt2949588,Focus,Focus,2014,87.0,['Comedy'],6.8,54,2.585626153846154
491,1,2012-11-21,Red Dawn,65000000,44806783,48164150,tt1234719,Red Dawn,Red Dawn,2012,93.0,"['Action', 'Sci-Fi', 'Thriller']",5.4,69599,0.740986923076923
492,3,2015-09-18,Everest,65000000,43482270,221297061,tt2719848,Everest,Everest,2015,121.0,"['Action', 'Adventure', 'Biography']",7.1,181133,3.404570169230769
493,4,2012-09-14,Resident Evil: Retribution,65000000,42345531,240647629,tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,2012,95.0,"['Action', 'Horror', 'Sci-Fi']",5.4,125191,3.7022712153846156
494,11,2003-11-26,The Missing,65000000,26900336,38253433,tt4823122,The Missing,Bang jia zhe,2017,95.0,"['Action', 'Crime', 'Thriller']",5.2,134,0.5885143538461538
495,12,2005-01-14,Elektra,65000000,24409722,56824633,tt1920913,Elektra,Elektra,2010,,"['Drama', 'Thriller']",6.1,64,0.8742251230769231
496,14,2014-01-24,"I, Frankenstein",65000000,19075290,74575290,tt1418377,"I, Frankenstein","I, Frankenstein",2014,92.0,"['Action', 'Fantasy', 'Horror']",5.1,74910,1.147312153846154
497,16,2014-08-22,Sin City: A Dame to Kill For,65000000,13757804,40650842,tt0458481,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,2014,102.0,"['Crime', 'Thriller']",6.5,140666,0.6253975692307693
498,17,2016-12-25,Live by Night,65000000,10378555,21774432,tt2361317,Live by Night,Live by Night,2016,129.0,"['Action', 'Crime', 'Drama']",6.4,47243,0.33499126153846154
499,21,2018-10-26,Air Strike,65000000,0,516279,tt4743226,Air Strike,Da hong zha,2018,120.0,"['Action', 'Adventure', 'Drama']",3.3,2536,0.007942753846153847
500,27,2011-04-01,Hop,63000000,108085305,188657593,tt1411704,Hop,Hop,2011,95.0,"['Adventure', 'Animation', 'Comedy']",5.4,28893,2.994564968253968
501,28,2017-09-15,American Assassin,63000000,36249674,68310140,tt1961175,American Assassin,American Assassin,2017,112.0,"['Action', 'Thriller']",6.2,57793,1.0842879365079365
502,33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,tt3460252,The Hateful Eight,The Hateful Eight,2015,168.0,"['Crime', 'Drama', 'Mystery']",7.8,434966,2.384917516129032
503,36,2014-10-03,Gone Girl,61000000,167767189,368567189,tt2267998,Gone Girl,Gone Girl,2014,149.0,"['Drama', 'Mystery', 'Thriller']",8.1,761592,6.042085065573771
504,38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015,131.0,"['Action', 'Sci-Fi', 'Thriller']",6.3,201143,5.09124855737705
505,39,2013-08-02,2 Guns,61000000,75612460,132493015,tt1272878,2 Guns,2 Guns,2013,109.0,"['Action', 'Comedy', 'Crime']",6.7,182025,2.172016639344262
506,44,2014-02-07,The Lego Movie,60000000,257784718,457729388,tt1490017,The Lego Movie,The Lego Movie,2014,100.0,"['Action', 'Adventure', 'Animation']",7.8,304179,7.628823133333333
507,50,2016-09-09,Sully,60000000,125070033,238524556,tt3263904,Sully,Sully,2016,96.0,"['Biography', 'Drama']",7.5,202718,3.9754092666666665
508,63,2010-10-15,Red,60000000,90380162,196439693,tt2181948,Red,Red,2014,,['Thriller'],5.8,9,3.273994883333333
509,63,2010-10-15,Red,60000000,90380162,196439693,tt4170206,Red,Red,2014,107.0,['Drama'],8.4,8,3.273994883333333
510,63,2010-10-15,Red,60000000,90380162,196439693,tt8851190,Red,Red,2018,90.0,['Drama'],8.1,26,3.273994883333333
511,67,2010-08-13,Eat Pray Love,60000000,80574010,206598789,tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"['Drama', 'Romance']",5.8,77709,3.44331315
512,68,2012-12-21,Jack Reacher,60000000,80070736,217370736,tt0790724,Jack Reacher,Jack Reacher,2012,130.0,"['Action', 'Crime', 'Thriller']",7.0,284547,3.6228456
513,71,2011-09-09,Contagion,60000000,75658097,137551594,tt1598778,Contagion,Contagion,2011,106.0,"['Action', 'Drama', 'Thriller']",6.6,201536,2.2925265666666665
514,80,2016-03-04,London Has Fallen,60000000,62524260,195194085,tt3300542,London Has Fallen,London Has Fallen,2016,99.0,"['Action', 'Thriller']",5.9,124757,3.25323475
515,84,2004-04-02,Hellboy,60000000,59623958,99823958,tt2274648,Hellboy,Hellboy,2019,120.0,"['Action', 'Adventure', 'Fantasy']",5.4,19534,1.6637326333333333
516,77,2019-04-12,Hellboy,50000000,21903748,40725492,tt2274648,Hellboy,Hellboy,2019,120.0,"['Action', 'Adventure', 'Fantasy']",5.4,19534,0.81450984
517,85,2016-10-21,Jack Reacher: Never Go Back,60000000,58697076,159946489,tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016,118.0,"['Action', 'Thriller']",6.1,121892,2.6657748166666666
518,86,2017-05-25,Baywatch,60000000,58060186,175863783,tt1469304,Baywatch,Baywatch,2017,116.0,"['Action', 'Comedy', 'Crime']",5.6,137528,2.93106305
519,88,2015-12-25,Joy,60000000,56451232,101134059,tt1465490,Joy,Joy,2010,75.0,['Drama'],6.1,233,1.68556765
520,88,2015-12-25,Joy,60000000,56451232,101134059,tt2446980,Joy,Joy,2015,124.0,['Drama'],6.6,118086,1.68556765
521,88,2015-12-25,Joy,60000000,56451232,101134059,tt2495188,Joy,Hara,2012,80.0,,5.8,28,1.68556765
522,88,2015-12-25,Joy,60000000,56451232,101134059,tt6180144,Joy,Joy,2016,80.0,['Drama'],7.1,34,1.68556765
523,88,2015-12-25,Joy,60000000,56451232,101134059,tt8917752,Joy,Joy,2018,99.0,['Drama'],6.5,430,1.68556765
524,89,2012-08-17,ParaNorman,60000000,56003051,108119662,tt1623288,ParaNorman,ParaNorman,2012,92.0,"['Adventure', 'Animation', 'Comedy']",7.0,87250,1.8019943666666667
525,94,2014-09-26,The Boxtrolls,60000000,50837305,111946251,tt0787474,The Boxtrolls,The Boxtrolls,2014,96.0,"['Adventure', 'Animation', 'Comedy']",6.8,50763,1.86577085
526,95,2017-08-04,The Dark Tower,60000000,50701325,113461527,tt1648190,The Dark Tower,The Dark Tower,2017,95.0,"['Action', 'Adventure', 'Fantasy']",5.7,107518,1.89102545
527,97,2014-01-17,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014,105.0,"['Action', 'Drama', 'Thriller']",6.2,114913,2.189623533333333
528,100,2018-12-25,Vice,60000000,47836282,70883171,tt3480796,Vice,Vice,2015,96.0,"['Action', 'Adventure', 'Sci-Fi']",4.2,14436,1.1813861833333332
529,100,2018-12-25,Vice,60000000,47836282,70883171,tt6266538,Vice,Vice,2018,132.0,"['Biography', 'Comedy', 'Drama']",7.2,72855,1.1813861833333332
530,2,2007-03-23,Shooter,60000000,47003582,95538560,tt6117124,Shooter,Shooter,2016,,['Action'],3.5,26,1.5923093333333334
531,4,2013-01-11,Gangster Squad,60000000,46000903,104100903,tt1321870,Gangster Squad,Gangster Squad,2013,113.0,"['Action', 'Crime', 'Drama']",6.7,195560,1.73501505
532,5,2017-04-07,Smurfs: The Lost Village,60000000,45020282,197578586,tt2398241,Smurfs: The Lost Village,Smurfs: The Lost Village,2017,90.0,"['Adventure', 'Animation', 'Comedy']",6.0,15612,3.292976433333333
533,6,2018-10-12,First Man,60000000,44936545,105203825,tt1213641,First Man,First Man,2018,141.0,"['Biography', 'Drama', 'History']",7.4,120009,1.7533970833333334
534,6,2018-10-12,First Man,60000000,44936545,105203825,tt7027210,First Man,First Man,2017,92.0,['Documentary'],6.6,186,1.7533970833333334
535,8,2010-01-29,Edge of Darkness,60000000,43313890,82812456,tt1226273,Edge of Darkness,Edge of Darkness,2010,117.0,"['Crime', 'Drama', 'Mystery']",6.6,84753,1.3802076
536,12,2009-03-20,Duplicity,60000000,40572825,81079566,tt6149902,Duplicity,Duplicity,2016,71.0,['Mystery'],8.1,8,1.3513261
537,15,2009-04-17,State of Play,60000000,37017955,88832210,tt2952692,State of Play,State of Play,2013,87.0,"['Documentary', 'Drama', 'Sport']",6.5,156,1.4805368333333333
538,18,2012-09-21,Trouble with the Curve,60000000,35763137,47818913,tt2083383,Trouble with the Curve,Trouble with the Curve,2012,111.0,"['Drama', 'Sport']",6.8,56129,0.7969818833333333
539,22,2000-09-15,Almost Famous,60000000,32522352,47371191,tt7059806,Almost Famous,Kimaat Mefursemet,2017,95.0,"['Comedy', 'Drama', 'Family']",4.1,23,0.78951985
540,23,2019-02-08,Cold Pursuit,60000000,32138862,62599159,tt5719748,Cold Pursuit,Cold Pursuit,2019,119.0,"['Action', 'Crime', 'Drama']",6.2,27648,1.0433193166666668
541,26,2013-08-21,The Mortal Instruments: City of Bones,60000000,31165421,75965567,tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,2013,130.0,"['Action', 'Fantasy', 'Horror']",5.9,121936,1.2660927833333333
542,28,2002-02-22,Dragonfly,60000000,30063805,30063805,tt2510506,Dragonfly,Dragonfly,2015,80.0,"['Crime', 'Drama', 'Thriller']",6.3,40,0.5010634166666667
543,28,2002-02-22,Dragonfly,60000000,30063805,30063805,tt3060772,Dragonfly,Dragonfly,2013,75.0,"['Action', 'Adventure', 'Sci-Fi']",9.0,5,0.5010634166666667
544,28,2002-02-22,Dragonfly,60000000,30063805,30063805,tt3963812,Dragonfly,Dragonfly,2016,76.0,['Drama'],4.8,104,0.5010634166666667
545,29,2011-05-13,Priest,60000000,29136626,84154026,tt0822847,Priest,Priest,2011,87.0,"['Action', 'Adventure', 'Fantasy']",5.7,108320,1.4025671
546,41,2000-01-14,Supernova,60000000,14218868,14816494,tt1730764,Supernova,Supernova,2014,90.0,['Drama'],5.7,233,0.24694156666666667
547,41,2000-01-14,Supernova,60000000,14218868,14816494,tt4231466,Supernova,"Supernova: The Knight, the Princess & Shooting Star",2014,135.0,"['Drama', 'Mystery', 'Sci-Fi']",6.6,274,0.24694156666666667
548,47,2017-02-24,Rock Dog,60000000,9420546,24148488,tt2822672,Rock Dog,Rock Dog,2016,90.0,"['Adventure', 'Animation', 'Comedy']",5.9,3991,0.4024748
549,48,2015-01-23,Mortdecai,60000000,7696134,30396134,tt3045616,Mortdecai,Mortdecai,2015,107.0,"['Action', 'Comedy', 'Crime']",5.5,61366,0.5066022333333333
550,52,2015-12-11,The Ridiculous 6,60000000,0,0,tt2479478,The Ridiculous 6,The Ridiculous 6,2015,119.0,"['Comedy', 'Western']",4.8,38694,0.0
551,53,2019-11-08,Midway,59500000,0,0,tt2428672,Midway,Midway,2013,85.0,"['Documentary', 'Family']",7.3,43,0.0
552,54,2018-03-23,Sherlock Gnomes,59000000,43242871,87527651,tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018,86.0,"['Adventure', 'Animation', 'Comedy']",5.1,8030,1.4835195084745763
553,55,2019-01-25,The Kid Who Would Be King,59000000,16790790,28348446,tt6811018,The Kid Who Would Be King,The Kid Who Would Be King,2019,120.0,"['Action', 'Adventure', 'Family']",6.0,8044,0.48048213559322034
554,56,2016-02-12,Deadpool,58000000,363070709,801025593,tt1431045,Deadpool,Deadpool,2016,108.0,"['Action', 'Adventure', 'Comedy']",8.0,820847,13.810786086206896
555,57,2014-12-25,American Sniper,58000000,350126372,547326372,tt2179136,American Sniper,American Sniper,2014,133.0,"['Action', 'Biography', 'Drama']",7.3,401915,9.436661586206897
556,58,2015-10-16,Goosebumps,58000000,80069458,158905324,tt1051904,Goosebumps,Goosebumps,2015,103.0,"['Adventure', 'Comedy', 'Family']",6.3,72858,2.7397469655172415
557,60,1995-12-15,Sabrina,58000000,53458319,87100000,tt7981492,Sabrina,Sabrina,2018,113.0,"['Horror', 'Thriller']",4.3,971,1.5017241379310344
558,61,2012-01-20,Red Tails,58000000,49876377,50365498,tt0485985,Red Tails,Red Tails,2012,125.0,"['Action', 'Adventure', 'Drama']",5.9,31815,0.8683706551724137
559,63,2013-06-07,The Internship,58000000,44672764,93672764,tt2234155,The Internship,The Internship,2013,119.0,['Comedy'],6.3,179817,1.6150476551724138
560,70,2010-09-10,Resident Evil: Afterlife,57500000,60128566,295874190,tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,"['Action', 'Adventure', 'Horror']",5.9,153270,5.145638086956522
561,71,2012-06-15,That's My Boy,57500000,36931089,58085235,tt1232200,That's My Boy,That's My Boy,2012,116.0,['Comedy'],5.6,83009,1.010178
562,73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,2011,96.0,"['Action', 'Fantasy', 'Thriller']",4.3,103608,2.6178483333333333
563,77,2014-12-25,Into the Woods,56200000,128002372,213116401,tt2180411,Into the Woods,Into the Woods,2014,125.0,"['Adventure', 'Comedy', 'Drama']",6.0,123577,3.7921067793594307
564,77,2014-12-25,Into the Woods,56200000,128002372,213116401,tt2191715,Into the Woods,Into the Woods,2011,,"['Comedy', 'Musical']",7.8,33,3.7921067793594307
565,77,2014-12-25,Into the Woods,56200000,128002372,213116401,tt2201083,Into the Woods,Into the Woods,2012,,['Thriller'],2.6,167,3.7921067793594307
566,84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018,134.0,"['Biography', 'Drama', 'Music']",8.0,345466,16.272460763636364
567,85,2005-02-11,Hitch,55000000,177784257,366784257,tt2477178,Hitch,Hitch,2012,70.0,['Drama'],7.4,8,6.668804672727273
568,91,2017-02-10,Fifty Shades Darker,55000000,114434010,381398492,tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017,118.0,"['Drama', 'Romance']",4.6,81706,6.934518036363636
569,92,2013-10-11,Captain Phillips,55000000,107136417,220648184,tt1535109,Captain Phillips,Captain Phillips,2013,134.0,"['Biography', 'Drama', 'Thriller']",7.8,387402,4.011785163636364
570,95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,tt3402236,Murder on the Orient Express,Murder on the Orient Express,2017,114.0,"['Crime', 'Drama', 'Mystery']",6.5,178603,6.289504181818182
571,96,2014-09-26,The Equalizer,55000000,101530738,192903624,tt0455944,The Equalizer,The Equalizer,2014,132.0,"['Action', 'Crime', 'Thriller']",7.2,302302,3.507338618181818
572,97,2018-02-09,Fifty Shades Freed,55000000,100407760,371350619,tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018,105.0,"['Drama', 'Romance', 'Thriller']",4.5,43893,6.751829436363637
573,99,2010-04-09,Date Night,55000000,98711404,152269033,tt1279935,Date Night,Date Night,2010,88.0,"['Comedy', 'Crime', 'Romance']",6.3,144683,2.768527872727273
574,5,2015-01-16,Paddington,55000000,76223578,258789097,tt1109624,Paddington,Paddington,2014,95.0,"['Adventure', 'Comedy', 'Family']",7.2,84679,4.705256309090909
575,16,2013-11-01,Free Birds,55000000,55750480,110387072,tt1621039,Free Birds,Free Birds,2013,91.0,"['Adventure', 'Animation', 'Comedy']",5.9,20934,2.0070376727272725
576,20,2014-03-21,Muppets Most Wanted,55000000,51178893,79312301,tt2281587,Muppets Most Wanted,Muppets Most Wanted,2014,107.0,"['Adventure', 'Comedy', 'Crime']",6.4,29018,1.4420418363636363
577,22,2016-08-19,Kubo and the Two Strings,55000000,48023088,77548122,tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016,101.0,"['Action', 'Adventure', 'Animation']",7.8,105578,1.4099658545454545
578,24,2010-11-24,Burlesque,55000000,39440655,90552675,tt1126591,Burlesque,Burlesque,2010,119.0,"['Drama', 'Music', 'Musical']",6.4,71021,1.6464122727272728
579,24,2010-11-24,Burlesque,55000000,39440655,90552675,tt1586713,Burlesque,Burlesque,2010,,['Drama'],7.0,45,1.6464122727272728
580,27,2012-07-27,The Watch,55000000,34353000,67130045,tt1298649,The Watch,The Watch,2012,102.0,"['Action', 'Comedy', 'Horror']",5.7,115757,1.2205462727272727
581,28,2003-03-14,The Hunted,55000000,34234008,47213095,tt2322932,The Hunted,The Hunted,2015,90.0,"['Action', 'Comedy', 'Horror']",6.5,53,0.858419909090909
582,28,2003-03-14,The Hunted,55000000,34234008,47213095,tt3149900,The Hunted,The Hunted,2013,89.0,"['Horror', 'Mystery', 'Thriller']",4.7,1058,0.858419909090909
583,32,2018-02-23,Annihilation,55000000,32732301,43070915,tt2798920,Annihilation,Annihilation,2018,115.0,"['Adventure', 'Drama', 'Horror']",6.9,228664,0.7831075454545454
584,33,2015-10-16,Crimson Peak,55000000,31090320,74966854,tt2554274,Crimson Peak,Crimson Peak,2015,119.0,"['Drama', 'Fantasy', 'Horror']",6.5,119287,1.363033709090909
585,34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,136143605,tt1430626,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,2012,88.0,"['Adventure', 'Animation', 'Comedy']",6.7,41958,2.4753382727272726
586,36,1996-08-02,Chain Reaction,55000000,21226204,60209334,tt7201536,Chain Reaction,Reakcja lancuchowa,2017,100.0,['Drama'],3.4,37,1.0947151636363637
587,41,1997-01-10,Turbulence,55000000,11532774,11532774,tt2100675,Turbulence,Turbulence,2011,90.0,['Comedy'],8.2,34,0.2096868
588,41,1997-01-10,Turbulence,55000000,11532774,11532774,tt3671042,Turbulence,Turbulence,2014,90.0,['Drama'],6.8,8,0.2096868
589,41,1997-01-10,Turbulence,55000000,11532774,11532774,tt5592256,Turbulence,Turbulence,2016,120.0,"['Action', 'Drama', 'Thriller']",5.3,249,0.2096868
590,42,2013-02-01,Bullet to the Head,55000000,9489829,22597969,tt1308729,Bullet to the Head,Bullet to the Head,2012,92.0,"['Action', 'Crime', 'Thriller']",5.7,44816,0.41087216363636364
591,59,2015-09-18,Black Mass,53000000,62575678,98837872,tt1355683,Black Mass,Black Mass,2015,123.0,"['Biography', 'Crime', 'Drama']",6.9,155847,1.8648655094339623
592,65,1998-10-16,Beloved,53000000,22852487,22852487,tt1410297,Beloved,O Bem Amado,2010,107.0,['Comedy'],6.4,506,0.431179
593,65,1998-10-16,Beloved,53000000,22852487,22852487,tt1815799,Beloved,Les bien-aimés,2011,133.0,"['Drama', 'Musical', 'Romance']",6.2,2138,0.431179
594,65,1998-10-16,Beloved,53000000,22852487,22852487,tt3421854,Beloved,Qin ai,2012,99.0,['Drama'],6.7,15,0.431179
595,65,1998-10-16,Beloved,53000000,22852487,22852487,tt8450662,Beloved,Beloved,2018,66.0,['Documentary'],7.3,22,0.431179
596,66,2012-12-19,Zero Dark Thirty,52500000,95720716,134612435,tt1790885,Zero Dark Thirty,Zero Dark Thirty,2012,157.0,"['Drama', 'Thriller']",7.4,251072,2.564046380952381
597,70,2010-02-12,Valentine's Day,52000000,110485654,217569328,tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"['Comedy', 'Romance']",5.7,107171,4.184025538461539
598,72,2011-08-05,The Change-Up,52000000,37243418,75997067,tt1488555,The Change-Up,The Change-Up,2011,112.0,"['Comedy', 'Fantasy']",6.3,155374,1.4614820576923078
599,79,2018-08-17,Alpha,51000000,35851379,99624873,tt2121250,Alpha,Alpha,2013,116.0,['Crime'],5.5,102,1.953428882352941
